original_name,frequency,normalized_name
SENTRY TECHNOLOGY CORPORATION,37,SENTRY TECHNOLOGY CORP
"SENVID, INC.",295,SENVID INC
SEON DESIGN (USA) CORP.,6,SEON DESIGN USA CORP
"SEPRACOR, INC., A CORP. OF DE",5,SEPRACOR INC A CORP OF DE
"SEPULVEDA BLVD. PROPERTIES, LLC",14,SEPULVEDA BLVD PROPERTIES LLC
SEQUA CAPITAL CORPORATION,32,SEQUA CAPITAL CORP
SEQUA COATINGS LLC,32,SEQUA COATINGS LLC
SEQUA CORPORATION,158,SEQUA CORP
SEQUA FINANCIAL CORPORATION,32,SEQUA FINANCIAL CORP
SEQUA GMBH & CO.,63,SEQUA GMBH & CO
"SEQUA HOLDINGS, INC.",32,SEQUA HOLDINGS INC
SEQUA INVESTMENTS CORPORATION I,32,SEQUA INVESTMENTS CORP I
"SEQUAL TECHNOLOGIES, INC.",4,SEQUAL TECHNOLOGIES INC
"SEQUOIA SYSTEMS, INC.",3,SEQUOIA SYSTEMS INC
"SER SOLUTIONS, INC.",33,SER SOLUTIONS INC
SERACARE LIFE SCIENCES INC.,1,SERACARE LIFE SCIENCES INC
"SERACARE LIFE SCIENCES, INC.",5,SERACARE LIFE SCIENCES INC
"SERCEL, INC.",76,SERCEL INC
SERCEL-GRC CORP.,1,SERCEL-GRC CORP
"SERENA SOFTWARE, INC",765,SERENA SOFTWARE INC
"SERENA SOFTWARE, INC.",793,SERENA SOFTWARE INC
"SERENA SOFTWARE, INC., A DELAWARE CORPORATION",7,SERENA SOFTWARE INC A DELAWARE CORP
"SERENEX, INC.",2,SERENEX INC
"SERENGETI EYEWEAR, INC.",397,SERENGETI EYEWEAR INC
"SERENOVA, LLC",18,SERENOVA LLC
"SERES THERAPEUTICS, INC.",16,SERES THERAPEUTICS INC
"SERGEANT'S PET CARE PRODUCTS, INC.",3,SERGEANT S PET CARE PRODUCTS INC
"SERGEANT'S PET CARE PRODUCTS, LLC",1,SERGEANT S PET CARE PRODUCTS LLC
"SERGEN DIAGNOSTICS, INC.",2,SERGEN DIAGNOSTICS INC
"SERIALS SOLUTIONS, INC.",1,SERIALS SOLUTIONS INC
SERMATECH INTERNATINAL CANADA CORP.,31,SERMATECH INTERNATINAL CANADA CORP
SERMATECH INTERNATIONAL CANADA GP LLC,31,SERMATECH INTERNATIONAL CANADA GP LLC
SERMATECH INTERNATIONAL HOLDING CORP.,31,SERMATECH INTERNATIONAL HOLDING CORP
SERMATECH INTERNATIONAL INCORPORATED,31,SERMATECH INTERNATIONAL INC
SEROCOR INCORPORATED,12,SEROCOR INC
SEROLOGICALS ROYALTY COMPANY,6,SEROLOGICALS ROYALTY CO
"SERONO DIAGNOSTICS, INC.",6,SERONO DIAGNOSTICS INC
"SERV-TECH EPC, INC., A NEVADA CORPORATION",18,SERV-TECH EPC INC A NEVADA CORP
"SERV-TECH INTERNATIONAL SALES, INC., U.S. VIRGIN ISLANDS CORPORATION",18,SERV-TECH INTERNATIONAL SALES INC US VIRGIN ISLANDS CORP
"SERV-TECH SERVICES, INC., A TEXAS CORPORATION",18,SERV-TECH SERVICES INC A TEXAS CORP
SERVA CORPORATION,45,SERVA CORP
SERVA GROUP LLC,45,SERVA GROUP LLC
SERVERENGINES CORPORATION,4,SERVERENGINES CORP
"SERVICE CHEMICAL, LLC",5,SERVICE CHEMICAL LLC
SERVICES DEVELOPMENT COMPANY LLC,50,SERVICES DEVELOPMENT CO LLC
"SERVICESOURCE INTERNATIONAL, INC.",18,SERVICESOURCE INTERNATIONAL INC
"SERVIGISTICS, INC.",2,SERVIGISTICS INC
SERVO CORPORATION OF AMERICA,3,SERVO CORP OF AMERICA
"SERVTECH CANADA, INC., A CANADA CORPORATION",18,SERVTECH CANADA INC A CANADA CORP
"SETCO, LLC",208,SETCO LLC
"SETCO, LLC (F/K/A KERR ACQUISITION SUB I, LLC)",23,SETCO LLC F K A KERR ACQUISITION SUB I LLC
"SETHI, VIRENDER",2,SETHI VIRENDER
"SETJAM, INC.",1560,SETJAM INC
SEURAT COMPANY,4,SEURAT CO
SEVEN BRIDGES GENOMICS INC.,2,SEVEN BRIDGES GENOMICS INC
"SEVERSON, FREDERICK E.",1,SEVERSON FREDERICK E
"SEVERSTAL SPARROWS POINT, LLC",21,SEVERSTAL SPARROWS POINT LLC
"SEVERSTAL WHEELING, LLC",7,SEVERSTAL WHEELING LLC
SEX.COM,1,SEX COM
"SEXTON, RONALD",1,SEXTON RONALD
SEYMOUR HOUSEWARES CORPORATION (DE CORPORATION),12,SEYMOUR HOUSEWARES CORP DE CORP
SEYMOUR HOUSWARES CORPORATION,12,SEYMOUR HOUSWARES CORP
"SF HOLDINGS GROUP, INC.",5,SF HOLDINGS GROUP INC
"SF INVESTMENTS, INC.",2,SF INVESTMENTS INC
"SF MOBILE-VISION, INC.",2,SF MOBILE-VISION INC
"SFERA LABS, LLC",2,SFERA LABS LLC
SG GAMING INC.,1559,SG GAMING INC
SG HOLDINGS I LLC,25,SG HOLDINGS I LLC
"SGI-DNA, INC.",2,SGI-DNA INC
"SGL CARBON COMPOSITES, INC.",1,SGL CARBON COMPOSITES INC
"SHAHINE, OMAR H.",1,SHAHINE OMAR H
SHAKER RESEARCH CORP.,26,SHAKER RESEARCH CORP
SHAKESPEARE ALL STAR ACQUISITION LLC,17,SHAKESPEARE ALL STAR ACQUISITION LLC
"SHAKESPEARE COMPANY, LLC",28,SHAKESPEARE CO LLC
"SHAMAN PHARMACEUTICALS, INC.",20,SHAMAN PHARMACEUTICALS INC
"SHANAHAN, JAMES",1,SHANAHAN JAMES
"SHAPE SECURITY, INC.",8,SHAPE SECURITY INC
"SHAPE TECHNOLOGIES GROUP, INC.",112,SHAPE TECHNOLOGIES GROUP INC
SHARKNINJA OPERATING LLC,1,SHARKNINJA OPERATING LLC
"SHARMA, RAVI",2,SHARMA RAVI
"SHARPLES, TOM",1,SHARPLES TOM
SHATTERPROOF GLASS CORPORATION,9,SHATTERPROOF GLASS CORP
SHAWEBONE HOLDINGS INC.,150,SHAWEBONE HOLDINGS INC
SHAWMUT LLC,3,SHAWMUT LLC
SHEAFFER EATON INC. A CORP. OF DE,1,SHEAFFER EATON INC A CORP OF DE
SHEAFFER HOLDING (DELAWARE) INC.,1,SHEAFFER HOLDING DELAWARE INC
"SHECK, STEPHEN G.",1,SHECK STEPHEN G
"SHELBY WILLIAM INDUSTRIES, INC.",1,SHELBY WILLIAM INDUSTRIES INC
"SHELBY WILLIAMS INDUSTRIES, INC.",2,SHELBY WILLIAMS INDUSTRIES INC
"SHELDAHL, INC.",34,SHELDAHL INC
"SHELFBUCKS, INC.",23,SHELFBUCKS INC
SHELLER-GLOBE CORPORATION,6,SHELLER-GLOBE CORP
"SHELLER-GLOBE CORPORATION, A CORP. OF DE",14,SHELLER-GLOBE CORP A CORP OF DE
"SHELLER-GLOBE, CORPORATION",14,SHELLER-GLOBE CORP
"SHELVES WEST, LLC",10,SHELVES WEST LLC
SHEPARD NILES INC.,4,SHEPARD NILES INC
"SHEPARD NILES INC., A CORP. OF NY",1,SHEPARD NILES INC A CORP OF NY
"SHEPARD NILES INC., A NY CORPORATION",1,SHEPARD NILES INC A NY CORP
SHEPHERD CASTER CORPORATION,1,SHEPHERD CASTER CORP
"SHEPHERD CASTER, LLC (F/K/A SHEPHERD CASTER CORPORATION)",1,SHEPHERD CASTER LLC F K A SHEPHERD CASTER CORP
SHEPHERD HARDWARE PRODUCTS LLC,2,SHEPHERD HARDWARE PRODUCTS LLC
"SHEPHERD INVESTMENTS INTERNATIONAL, LTD.",2,SHEPHERD INVESTMENTS INTERNATIONAL LTD
"SHERER, RON",1,SHERER RON
"SHERWIN ALUMINA L.P., A TEXAS LIMITED PARTNERSHIP",3,SHERWINALUMINA LP A TEXAS LTD PARTNERSHIP
SHERWOOD VALVE LLC,45,SHERWOOD VALVE LLC
"SHFL ENTERTAINMENT, INC",747,SHFL ENTERTAINMENT INC
"SHFL ENTERTAINMENT, INC., FORMERLY KNOWN AS SHUFFLE MASTER, INC.",131,SHFL ENTERTAINMENT INC FORMERLY KNOWNAS SHUFFLE MASTER INC
"SHFL ENTERTAINMENT, INC.,FORMERLY KNOWN AS SHUFFLE MASTER, INC.",168,SHFL ENTERTAINMENT INC FORMERLY KNOWNAS SHUFFLE MASTER INC
"SHIELD RESTRAINT SYSTEMS, INC.",1041,SHIELD RESTRAINT SYSTEMS INC
"SHIELD RESTRAINT SYSTEMS, INC. (F/K/A AMSAFE COMMERCIAL PRODUCTS INC.) (F/K/A BEAM'S INDUSTRIES, INC.)",119,SHIELD RESTRAINT SYSTEMS INC F K A AMSAFE COMMERCIAL PRODUCTS INC F K A BEAM S INDUSTRIES INC
"SHIELDX NETWORKS, INC.",4,SHIELDX NETWORKS INC
SHIFT4 CORPORATION,1,SHIFT4 CORP
"SHIFTER OPERATIONS F/K/A SPARTON ENGINEERED PRODUCTS, INC.",14,SHIFTER OPERATIONS F K A SPARTON ENGINEERED PRODUCTS INC
"SHILOH AUTOMOTIVE, INC.",8,SHILOH AUTOMOTIVE INC
SHILOH DIE CAST MIDWEST LLC,8,SHILOH DIE CAST MIDWEST LLC
"SHILOH INDUSTRIES, INC.",7,SHILOH INDUSTRIES INC
"SHIN, HELEN HAEKYUNG",1,SHIN HELEN HAEKYUNG
"SHINGLETON, JEFFERSON G.",1,SHINGLETON JEFFERSON G
"SHINY ENTERTAINMENT, INC.",1,SHINY ENTERTAINMENT INC
"SHIPPINGEASY GROUP, INC.",130,SHIPPINGEASY GROUP INC
"SHIPSTON ALUMINUM TECHNOLOGIES (INDIANA), INC.",4,SHIPSTONALUMINUM TECHNOLOGIES INDIANA INC
"SHIPSTON ALUMINUM TECHNOLOGIES (MICHIGAN), INC.",7,SHIPSTONALUMINUM TECHNOLOGIES MICHIGAN INC
"SHIPSTON ALUMINUM TECHNOLOGIES (MICHIGAN), INC. (DBA BUSCHE ALUMINUM TECHNOLOGIES FRUITPORT)",3,SHIPSTONALUMINUM TECHNOLOGIES MICHIGAN INC DBA BUSCHE ALUMINUM TECHNOLOGIES FRUITPORT
"SHIPSTON ALUMINUM TECHNOLOGIES (MICHIGAN), INC. F/K/A AUTOMOTIVE CASTING TECHNOLOGY, INC.",4,SHIPSTONALUMINUM TECHNOLOGIES MICHIGAN INC F K A AUTOMOTIVE CASTING TECHNOLOGY INC
"SHIPSTON ALUMINUM TECHNOLOGIES INTERNATIONAL, INC.",4,SHIPSTONALUMINUM TECHNOLOGIES INTERNATIONAL INC
"SHIPSTON ALUMINUM TECHNOLOGIES INTERNATIONAL, LLC",4,SHIPSTONALUMINUM TECHNOLOGIES INTERNATIONAL LLC
"SHIPSTON GROUP INTERNATIONAL, INC.",4,SHIPSTON GROUP INTERNATIONAL INC
"SHIPSTON GROUP U.S., INC.",4,SHIPSTON GROUP US INC
SHIVA (US) NETWORK CORPORATION,91,SHIVA US NETWORK CORP
"SHOCARD, LLC",14,SHOCARD LLC
"SHOCK DOCTOR, INC.",2,SHOCK DOCTOR INC
"SHOCKING TECHNOLOGIES, INC.",19,SHOCKING TECHNOLOGIES INC
"SHOCKWAVE MEDICAL, INC.",19,SHOCKWAVE MEDICAL INC
"SHOMITI SYSTEMS, INC.",2,SHOMITI SYSTEMS INC
"SHOPPERS HOTLINE, INC.",9,SHOPPERS HOTLINE INC
"SHOPRUNNER, INC.",4,SHOPRUNNER INC
"SHOPSMITH, INC., A CORP. OF OHIO",8,SHOPSMITH INC A CORP OF OHIO
"SHORETEL, INC.",562,SHORETEL INC
SHOREWOOD PACKAGING LLC,29,SHOREWOOD PACKAGING LLC
"SHOTSPOTTER, INC.",3,SHOTSPOTTER INC
SHOWCASE CORPORATION,1,SHOWCASE CORP
SHOWSCAN CORPORATION,6,SHOWSCAN CORP
"SHOWSCAN ENTERTAINMENT INC., A DE CORP.",4,SHOWSCAN ENTERTAINMENT INC A DE CORP
"SHUFFLE MASTER, INC.",393,SHUFFLE MASTER INC
"SHULMAN, MICHAEL",1,SHULMAN MICHAEL
"SHUR-CO, LLC",1,SHUR-CO LLC
SHURON INC.,1,SHURON INC
SHUTTERFLY INC.,107,SHUTTERFLY INC
"SHUTTERFLY, INC.",720,SHUTTERFLY INC
"SHUTTERS, INC.",17,SHUTTERS INC
"SHUTTERS, INC. (IL CORPORATION)",12,SHUTTERS INC IL CORP
"SHUTTLEWAGON, INC.",13,SHUTTLEWAGON INC
"SI DIGITAL GAMES, INC.",19,SI DIGITAL GAMES INC
SI FEATURES INC.,7,SI FEATURES INC
"SI GOVERNMENT SOLUTIONS, INC.",2,SI GOVERNMENT SOLUTIONS INC
"SI GROUP, INC.",34,SI GROUP INC
"SI II, INC.",89,SI II INC
SI PRODUCTIONS INC.,7,SI PRODUCTIONS INC
SI VENTURES INC.,7,SI VENTURES INC
"SI-BONE, INC.",39,SI-BONE INC
"SI-FLASH DRIVES, LLC",2,SI-FLASH DRIVES LLC
"SIA SOFTWARE COMPANY, INC.",14,SIA SOFTWARE CO INC
"SIA SOFTWARE COMPANY, INC., A NEW YORK CORPORATION",5,SIA SOFTWARE CO INC A NEW YORK CORP
"SIBEAM, INC",101,SIBEAM INC
"SIBEAM, INC.",1977,SIBEAM INC
"SIBOND, L.L.C.",1024,SIBOND LLC
SICK AUTO IDENT,5,SICK AUTO IDENT
"SIDEWINDER TOOLS CORPORATION, A CORP. OF DE",1,SIDEWINDER TOOLS CORP A CORP OF DE
"SIEBE NORTH, INC.",6,SIEBE NORTH INC
"SIEBE NORTH, INC. A CORP. OF DELAWARE",6,SIEBE NORTH INC A CORP OF DELAWARE
SIEGEL FAMILY REVOCABLE TRUST,1,SIEGEL FAMILY REVOCABLE TRUST
"SIEGEL FAMILY REVOCABLE TRUST, THE",3,SIEGEL FAMILY REVOCABLE TRUST
"SIELOX, LLC",2,SIELOX LLC
"SIEMENS DEMATIC POSTAL AUTOMATION, L.P.",1,SIEMENS DEMATIC POSTAL AUTOMATION LP
"SIEMENS ENTERPRISE COMMUNICATIONS, INC.",35,SIEMENS ENTERPRISE COMMUNICATIONS INC
"SIEMENS MICROELECTRONICS, INC.",1,SIEMENS MICROELECTRONICS INC
"SIEMENS PRODUCT LIFECYCLE MANAGEMENT SOFTWARE INC., A DELAWARE CORPORATION",1,SIEMENS PRODUCT LIFECYCLE MANAGEMENT SOFTWARE INC A DELAWARE CORP
SIEMENS TREATED WATER OUTSOURCING CORP.,32,SIEMENS TREATED WATER OUTSOURCING CORP
SIEMENS WATER TECHNOLOGIES LLC,64,SIEMENS WATER TECHNOLOGIES LLC
SIENA LENDING GROUP LLC,37,SIENA LENDING GROUP LLC
SIENNA IMAGING INC,11,SIENNA IMAGING INC
"SIENNA IMAGING, INC.",41,SIENNA IMAGING INC
"SIENTRA, INC",16,SIENTRA INC
"SIENTRA, INC.",30,SIENTRA INC
SIERRA DESIGN GROUP,781,SIERRA DESIGN GROUP
"SIERRA DESIGNS ACQUISITION COMPANY, LLC",20,SIERRA DESIGNS ACQUISITION CO LLC
SIERRA DESIGNS ACQUISITION CORPORATION,82,SIERRA DESIGNS ACQUISITION CORP
SIERRA DESIGNS ACQUISITION CORPORATON,12,SIERRA DESIGNS ACQUISITION CORPORATON
SIERRA HOLDINGS CORP.,1400,SIERRA HOLDINGS CORP
"SIERRA LUMBER, INC. (F/K/A/ FLORIDA MADE DOOR CO. AND SUCCESSOR-BY-MERGER TO CUTTING EDGE TOOLING, INC.)",7,SIERRA LUMBER INC F K A FLORIDA MADE DOOR CO & SUCCESSOR-BY-MERGER TO CUTTING EDGE TOOLING INC
"SIERRA MONOLITHICS, INC.",529,SIERRA MONOLITHICS INC
SIERRA NEVADA CORPORATION,2,SIERRA NEVADA CORP
SIERRA SPACE CORPORATION,2,SIERRA SPACE CORP
"SIERRA TECH, INC.",1,SIERRA TECH INC
"SIERRA TECHNOLOGIES, INC.",3,SIERRA TECHNOLOGIES INC
SIERRA WIRELESS AMERICA INC.,80,SIERRA WIRELESS AMERICA INC
"SIERRA WIRELESS AMERICA, INC.",60,SIERRA WIRELESS AMERICA INC
SIERRA WIRELESS INC.,36,SIERRA WIRELESS INC
"SIERRA WIRELESS, INC.",72,SIERRA WIRELESS INC
SIERRACIN CORPORATION,12,SIERRACIN CORP
"SIERRACIN CORPORATION, A DE CORP.",11,SIERRACIN CORP A DE CORP
"SIERRATECH, INC.",2,SIERRATECH INC
"SIEVENPIPER, DANIEL",1,SIEVENPIPER DANIEL
"SIEVERS INSTRUMENTS, INC.",28,SIEVERS INSTRUMENTS INC
"SIFCO INDUSTRIES, INC,",1,SIFCO INDUSTRIES INC
"SIFCO INDUSTRIES, INC.",3,SIFCO INDUSTRIES INC
SIG COMBIBLOG INC.,69,SIG COMBIBLOG INC
SIGA TECHNOLOGIES INC.,15,SIGA TECHNOLOGIES INC
"SIGA TECHNOLOGIES, INC.",84,SIGA TECHNOLOGIES INC
"SIGHT SAVERS, INC.",397,SIGHT SAVERS INC
"SIGHTPATH, INC.",3,SIGHTPATH INC
"SIGMA DESIGNS, INC.",29,SIGMA DESIGNS INC
"SIGMA LABS, INC.",5,SIGMA LABS INC
"SIGMATEL, INC.",532,SIGMATEL INC
"SIGMATEL, LLC",487,SIGMATEL LLC
"SIGMATEL, LLC,",29,SIGMATEL LLC
"SIGNACERT, INC",5,SIGNACERT INC
"SIGNACERT, INC.",7,SIGNACERT INC
"SIGNAL CAPITAL EQUITIES, INC.",5,SIGNAL CAPITAL EQUITIES INC
"SIGNAL DIGITAL, INC.",46,SIGNAL DIGITAL INC
SIGNAL INVESTMENT & MANAGEMENT CO.,62,SIGNAL INVESTMENT & MANAGEMENT CO
"SIGNAL INVESTMENT & MANAGEMENT CO., C/O CHATTEM, INC.",22,SIGNAL INVESTMENT & MANAGEMENT CO C O CHATTEM INC
"SIGNAL SCIENCE, INC.",5,SIGNAL SCIENCE INC
SIGNAL TECHNOLOGY CORPORATION,1,SIGNAL TECHNOLOGY CORP
SIGNAL TECHNOLOGY SALES CORPORATION,1,SIGNAL TECHNOLOGY SALES CORP
"SIGNAL TRANSFORMER CO., INC.",4,SIGNAL TRANSFORMER CO INC
"SIGNAL TRANSFORMER CO., INC., STEWART STAMPING CORPORATION, INSILCO HEALTHCARE MANAGEMENT COMPANY, STEWART CONNECTOR SYSTEMS, INC., & EYELETS FOR INDUSTRY, INC., PRECISION CABLE MANUFACTURING CORPORATION, INSILCO INTERNATIONAL, EFI METAL FORMING, INC. & SIGNAL CARIBE, INC.",4,SIGNAL TRANSFORMER CO INC STEWART STAMPING CORP INSILCO HEALTHCARE MANAGEMENT CO STEWART CONNECTOR SYSTEMS INC & EYELETS FOR INDUSTRY INC PRECISION CABLE MANUFACTURING CORP INSILCO INTERNATIONAL EFI METAL FORMING INC & SIGNAL CARIBE INC
"SIGNALFX, INC.",4,SIGNALFX INC
SIGNATURE BRANDS INC.,89,SIGNATURE BRANDS INC
"SIGNATURE BRANDS USA, INC.",89,SIGNATURE BRANDS USA INC
"SIGNATURE CR INTERMEDIATE HOLDCO, INC.",1,SIGNATURE CR INTERMEDIATE HOLDCO INC
"SIGNATURE SYSTEMS GROUP, LLC",1,SIGNATURE SYSTEMS GROUP LLC
SIGNATURE SYSTEMS HOLDING COMPANY,1,SIGNATURE SYSTEMS HOLDING CO
"SIGNET ARMORLITE, INC.",1,SIGNET ARMORLITE INC
"SIGNET TESTING LABORATORIES, INC.",1,SIGNET TESTING LABORATORIES INC
"SIGNET TESTING LABORATORIES, INC. (DE CORPORATION)",2,SIGNET TESTING LABORATORIES INC DE CORP
"SIGNIA-IDT, INC.",1,SIGNIA-IDT INC
SIGNODE INDUSTRIAL GROUP LLC,786,SIGNODE INDUSTRIAL GROUP LLC
SIGOS LLC,14,SIGOS LLC
SIIMPEL CORPORATION,56,SIIMPEL CORP
SILANIS TECHNOLOGY INC.,2,SILANIS TECHNOLOGY INC
"SILANNA SEMICONDUCTOR U.S.A., INC. (FORMERLY KNOWN AS IO SEMICONDUCTOR)",2,SILANNA SEMICONDUCTOR USA INC FORMERLY KNOWNAS IO SEMICONDUCTOR
"SILBERLINE MANUFACTURING CO., INC.",2,SILBERLINE MANUFACTURING CO INC
SILGAN CAN COMPANY,1,SILGAN CAN CO
SILGAN CONTAINERS CORPORATION,24,SILGAN CONTAINERS CORP
SILGAN P.E.T. CORP A CORP. OF DE,6,SILGAN P E T CORP A CORP OF DE
SILGAN P.E.T. CORP.,6,SILGAN P E T CORP
"SILGAN P.E.T. CORP., A CORP. OF DE",4,SILGAN P E T CORP A CORP OF DE
SILGAN PLASTICS CORPORATION,11,SILGAN PLASTICS CORP
"SILGAN PLASTICS CORPORATION, A CORP. OF DE",4,SILGAN PLASTICS CORP A CORP OF DE
"SILICON ACCESS NETWORKS, INC.",16,SILICONACCESS NETWORKS INC
SILICON BANDWIDTH INC.,18,SILICON BANDWIDTH INC
"SILICON BANDWIDTH, INC.",78,SILICON BANDWIDTH INC
SILICON ENERGY CORP.,11,SILICON ENERGY CORP
SILICON ENERGY CORPORATION,3,SILICON ENERGY CORP
"SILICON GAMING, INC.",53,SILICON GAMING INC
"SILICON GAMING, INC., A CALIFORNIA CORPORATION",8,SILICON GAMING INC A CALIFORNIA CORP
"SILICON GAMING,INC., A CALIFORNIA CORPORATION",1,SILICON GAMING INC A CALIFORNIA CORP
"SILICON GAMING-CALIFORNIA, INC.",19,SILICON GAMING-CALIFORNIA INC
"SILICON GAMING-CALIFORNIA, INC., A NEVADA CORPORATION",1,SILICON GAMING-CALIFORNIA INC A NEVADA CORP
"SILICON GAMING-COLORADO, INC.",19,SILICON GAMING-COLORADO INC
"SILICON GAMING-COLORADO, INC., A COLORADO CORPORATION",1,SILICON GAMING-COLORADO INC A COLORADO CORP
"SILICON GAMING-ILLINOIS, INC.",19,SILICON GAMING-ILLINOIS INC
"SILICON GAMING-ILLINOIS, INC., A NEVADA CORPORATION",1,SILICON GAMING-ILLINOIS INC A NEVADA CORP
"SILICON GAMING-INDIANA, INC.",18,SILICON GAMING-INDIANA INC
"SILICON GAMING-INDIANA, INC., A NEVADA CORPORATION",2,SILICON GAMING-INDIANA INC A NEVADA CORP
"SILICON GAMING-IOWA, INC.",19,SILICON GAMING-IOWA INC
"SILICON GAMING-IOWA, INC., A NEVADA CORPORATION",1,SILICON GAMING-IOWA INC A NEVADA CORP
"SILICON GAMING-KANSAS, INC.",19,SILICON GAMING-KANSAS INC
"SILICON GAMING-KANSAS, INC., A NEVADA CORPORATION",1,SILICON GAMING-KANSAS INC A NEVADA CORP
"SILICON GAMING-LOUISIANA, INC.",18,SILICON GAMING-LOUISIANA INC
"SILICON GAMING-LOUISIANA, INC., A NEVADA CORPORATION",1,SILICON GAMING-LOUISIANA INC A NEVADA CORP
"SILICON GAMING-LOUISIANIA, INC.",1,SILICON GAMING-LOUISIANIA INC
"SILICON GAMING-MICHIGAN, INC.",19,SILICON GAMING-MICHIGAN INC
"SILICON GAMING-MICHIGAN, INC., A NEVADA CORPORATION",1,SILICON GAMING-MICHIGAN INC A NEVADA CORP
"SILICON GAMING-MINNESOTA, INC.",19,SILICON GAMING-MINNESOTA INC
"SILICON GAMING-MINNESOTA, INC., A MINNESOTA CORPORATION",1,SILICON GAMING-MINNESOTA INC A MINNESOTA CORP
"SILICON GAMING-MISSISSIPPI, INC.",19,SILICON GAMING-MISSISSIPPI INC
"SILICON GAMING-MISSISSIPPI, INC., A MISSISSIPPI CORPORATION",1,SILICON GAMING-MISSISSIPPI INC A MISSISSIPPI CORP
"SILICON GAMING-MISSOURI, INC.",19,SILICON GAMING-MISSOURI INC
"SILICON GAMING-MISSOURI, INC., A MISSOURI CORPORATION",1,SILICON GAMING-MISSOURI INC A MISSOURI CORP
"SILICON GAMING-NEVADA, INC.",19,SILICON GAMING-NEVADA INC
"SILICON GAMING-NEVADA, INC., A NEVADA CORPORATION",1,SILICON GAMING-NEVADA INC A NEVADA CORP
"SILICON GAMING-NEW JERSEY, INC.",19,SILICON GAMING-NEW JERSEY INC
"SILICON GAMING-NEW JERSEY, INC., A NEW JERSEY CORPORATION",1,SILICON GAMING-NEW JERSEY INC A NEW JERSEY CORP
"SILICON GAMING-NEW MEXICO, INC.",19,SILICON GAMING-NEW MEXICO INC
"SILICON GAMING-NEW MEXICO, INC., A NEVADA CORPORATION",1,SILICON GAMING-NEW MEXICO INC A NEVADA CORP
SILICON GRAPHICS INTERNATIONAL CORP.,813,SILICON GRAPHICS INTERNATIONAL CORP
"SILICON GRAPHICS, INC.",1281,SILICON GRAPHICS INC
"SILICON GRAPHICS, INC. AND SILICON GRAPHICS FEDERAL, INC. (EACH A DELAWARE CORPORATION)",284,SILICON GRAPHICS INC & SILICON GRAPHICS FEDERAL INC EACH A DELAWARE CORP
"SILICON IMAGE, INC.",2094,SILICON IMAGE INC
"SILICON MAGNETIC SYSTEMS, INC. (""SMS"")",1,SILICON MAGNETIC SYSTEMS INC SMS
SILICON OPTIX INC.,15,SILICON OPTIX INC
SILICON POWER CORPORATION,16,SILICON POWER CORP
"SILICON POWER CORPORATION, AS SUCCESSOR TO ELECTRONICS TECHNOLOGY ALLIANCE",4,SILICON POWER CORP AS SUCCESSOR TO ELECTRONICS TECHNOLOGY ALLIANCE
"SILICON STORAGE TECHNOLOGY, INC.",35920,SILICON STORAGE TECHNOLOGY INC
SILICON VALLEY BANK,117,SILICON VALLEY BANK
SILICON VALLEY BANK DBA SILICON VALLEY EAST,1,SILICON VALLEY BANK DBA SILICON VALLEY EAST
"SILICON VALLEY BANK,,PALO ALTO,CA,US",13,SILICON VALLEY BANK PALO ALTO CA US
"SILICON VALLEY GROUP, IN.,",3,SILICON VALLEY GROUP IN
"SILICON VALLEY GROUP, INC.",23,SILICON VALLEY GROUP INC
"SILICON, GAMING, INC.",1,SILICON GAMING INC
SILICONIX INCORPORATED,1027,SILICONIX INC
"SILICONIX INCORPORATED, A CORP. OF DE",52,SILICONIX INC A CORP OF DE
"SILICONIX INCORPORATED, A DE CORP.",51,SILICONIX INC A DE CORP
"SILICONIX INCORPORATED, A DELAWARE CORPORATION",262,SILICONIX INC A DELAWARE CORP
"SILK ROAD MEDICAL, INC.",24,SILK ROAD MEDICAL INC
"SILVER CREEK CS SAV, L.L.C.",13,SILVER CREEK CS SAV LLC
"SILVER POINT FINANCE, LLC",155,SILVER POINT FINANCE LLC
"SILVERBACK SYSTEMS, INC.",32,SILVERBACK SYSTEMS INC
"SILVERSPHERE, LLC",5,SILVERSPHERE LLC
"SIMCO AUTOMOTIVE TRIM, INC.",3,SIMCO AUTOMOTIVE TRIM INC
"SIMCO INDUSTRIES, INC.",3,SIMCO INDUSTRIES INC
"SIMDESK TECHNOLOGIES, INC.",3,SIMDESK TECHNOLOGIES INC
SIMKAR LLC,1,SIMKAR LLC
SIMMONS ACQUISITION CORP. (TO BE MERGED WITH AND INTO SIMMONS CO.),1,SIMMONS ACQUISITION CORP TO BE MERGED WITH & INTO SIMMONS CO
SIMMONS COMPANY,1,SIMMONS CO
"SIMON, REYNA J.",1,SIMON REYNA J
SIMONDS INTERNATIONAL L.L.C.,2,SIMONDS INTERNATIONAL LLC
"SIMONIZ SPECIALITY MARKETS DIVISION, LLC",1,SIMONIZ SPECIALITY MARKETS DIVISION LLC
SIMONIZ SPECIALTY MARKETS DIVISION LLC,1,SIMONIZ SPECIALTY MARKETS DIVISION LLC
"SIMONIZ SPECIALTY MARKETS DIVISION LLC, A CORPORATION OF DELAWARE",2,SIMONIZ SPECIALTY MARKETS DIVISION LLC A CORP OF DELAWARE
"SIMONIZ SPECIALTY MARKETS DIVISION, LLC",1,SIMONIZ SPECIALTY MARKETS DIVISION LLC
SIMONIZ USA,1,SIMONIZ USA
